"Name","5_epoch_time2","5_epoch_time","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","agent","algorithm","backward_function_1","backward_function_1_activation","backward_function_1_init","backward_function_2","backward_function_2_activation","backward_function_2_init","batch_size","dataset","depth","direct_depth","epochs","epochs_backward","forward_function_1","forward_function_1_activation","forward_function_1_init","forward_function_2","forward_function_2_activation","forward_function_2_init","forward_last_activation","hid_dim","in_dim","label_augmentation","learning_rate","learning_rate_backward","log","loss_feedback","out_dim","seed","sparse_ratio","std_backward","stepsize","test","last_activation","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","wd_F","yaml","train accuracy","train loss","valid accuracy","valid loss","eigenvalue ratio 1","eigenvalue ratio 2","eigenvalue ratio 3","eigenvalue ratio 4","eigenvalue ratio 5","eigenvalue trace 1","eigenvalue trace 2","eigenvalue trace 3","eigenvalue trace 4","eigenvalue trace 5","val_acc","val_loss"
"CIFAR10_DTP_linear_DRL","","487.82267928123474","finished","-","","","2024-05-03T23:52:41.000Z","511","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","1024","3072","false","2","0.004","true","DRL","10","4","-1","0.01","0.008","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39178","1.7428183555603027","0.3943","1.7452298402786257","0.5022949576377869","0.5001465082168579","0.7999996542930603","","","0.17510609328746796","-0.2189882844686508","0.11778111755847932","","","",""
"CIFAR10_DTP_linear_L-DRL","","488.3418781757355","finished","-","","","2024-05-04T00:01:24.000Z","511","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","1024","3072","false","0.2","0.0004","true","L-DRL","10","4","-1","0.01","0.04","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37782","1.7947983741760254","0.3787","1.7951682806015017","0.502636730670929","0.500732421875","0.39999982714653015","","","0.30804285407066345","-0.0536421500146389","0.04933024942874909","","","",""
"MNIST_BP","","7.763935089111328","finished","-","","","2024-05-04T00:10:06.000Z","26","","tanh","false","BP","identity","tanh","uniform","identity","linear","orthogonal","256","MNIST","6","1","5","5","identity","linear","orthogonal","identity","tanh","orthogonal","linear","256","784","false","0.1","0.001","true","DTP","10","5","-1","0.01","0.04","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9815333333333334","0.06418081372976303","0.97","0.09671201556921004","","","","","","","","","","","",""
"MNIST_FWDTP-BN_linear-BN","","271.3944957256317","finished","-","","","2024-05-04T00:10:39.000Z","291","","","false","FWDTP-BN","random","tanh-BN","uniform","difference","linear-BN","","256","MNIST","6","1","5","5","identity","linear","","parameterized","tanh-BN","orthogonal","linear-BN","256","784","false","0.1","0.001","true","DTP","10","5","-1","0.01","0.04","true","linear-BN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.95985","0.46104180812835693","0.9544","0.4692126214504242","0.5189453363418579","0.503710925579071","0.5101562738418579","0.517382800579071","0.8774998784065247","10.182357788085938","4.615665435791016","6.78511381149292","6.952304363250732","7.887425899505615","",""
"MNIST_DTP_linear_DTP","","169.47040629386902","finished","-","","","2024-05-04T00:15:44.000Z","190","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","MNIST","6","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","256","784","false","4","0.002","true","DTP","10","5","-1","0.01","0.04","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97765","0.07580048590898514","0.9648","0.11242415755987167","1","1","1","1","1","62.08294296264648","84.21162414550781","76.79888916015625","60.15037155151367","8.451285362243652","",""
"MNIST_DTP_linear_DRL","","204.3322412967682","finished","-","","","2024-05-04T00:19:03.000Z","225","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","MNIST","6","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","256","784","false","4","0.0002","true","DRL","10","5","-1","0.01","0.04","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9066833333333332","0.32638344168663025","0.9131","0.31319525837898254","0.502148449420929","0.4917968809604645","0.4984374940395355","0.5033203363418579","0.7999996542930603","0.1259331852197647","-0.0924440696835518","-0.001050539314746857","-0.05295484885573387","0.601158082485199","",""
"MNIST_DTP_linear_L-DRL","","193.99118661880493","finished","-","","","2024-05-04T00:22:56.000Z","213","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","MNIST","6","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","256","784","false","4","0.0002","true","L-DRL","10","5","-1","0.01","0.04","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9067166666666666","0.32632991671562195","0.9131","0.31314730644226074","0.5025390982627869","0.4947265684604645","0.49882814288139343","0.504687488079071","0.7999996542930603","0.14713527262210846","-0.06727001070976257","0.02640674076974392","-0.02406190894544125","0.6181524395942688","",""
"CIFAR10_BP","","8.671468734741211","finished","-","","","2024-05-04T00:26:41.000Z","31","","tanh","false","BP","identity","tanh","uniform","identity","linear","orthogonal","256","CIFAR10","4","1","5","5","identity","linear","orthogonal","identity","tanh","orthogonal","linear","1024","3072","false","0.001","0.001","true","DTP","10","5","-1","0.01","0.01","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37322","1.8163148164749143","0.3747","1.8217180967330933","","","","","","","","","","","",""
"CIFAR10_FWDTP-BN_linear-BN","","685.0826771259308","finished","-","","","2024-05-04T00:27:21.000Z","706","","","false","FWDTP-BN","random","tanh-BN","uniform","difference","linear-BN","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh-BN","orthogonal","linear-BN","1024","3072","false","0.02","0.001","true","DTP","10","5","-1","0.01","0.01","true","linear-BN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3548","1.8262494802474976","0.3511","1.8338743448257449","0.5025634765625","0.502368152141571","0.9074997901916504","","","7.585244655609131","2.67948317527771","5.831171035766602","","","",""
"CIFAR10_DTP_linear_DTP","","597.4328424930573","finished","-","","","2024-05-04T00:39:15.000Z","619","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","1024","3072","false","4","0.004","true","DTP","10","5","-1","0.01","0.002","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40602","1.685144066810608","0.3987","1.70241379737854","1","1","1","","","112.02308654785156","276.9894714355469","9.295315742492676","","","",""
"CIFAR10_DTP_linear_DRL","","488.22586584091187","finished","-","","","2024-05-04T00:49:43.000Z","512","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","1024","3072","false","2","0.004","true","DRL","10","5","-1","0.01","0.008","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40222","1.7339227199554443","0.3956","1.7409286499023438","0.5000976920127869","0.501757800579071","0.7999996542930603","","","0.13602957129478457","-0.21687154471874237","0.1760864555835724","","","",""
"CIFAR10_DTP_linear_L-DRL","","487.0826866626739","finished","-","","","2024-05-04T00:58:22.000Z","510","","","false","DTP","parameterized","tanh","uniform","difference","linear","","256","CIFAR10","4","1","5","5","identity","linear","","parameterized","tanh","orthogonal","linear","1024","3072","false","0.2","0.0004","true","L-DRL","10","5","-1","0.01","0.04","true","linear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38098","1.795217514038086","0.3809","1.8001716136932373","0.500732421875","0.502392590045929","0.7999996542930603","","","0.2711796462535858","-0.056782133877277374","0.111286960542202","","","",""
