"Name","val_acc","test_acc","State","Updated","End Time","Created","GradC","act_B","act_F","architecture","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_C","seed","bw_bn","filter_target","grad_clip_B","lr_B","mmt_B","wd_B","yaml","test_loss","val_loss"
"CIFAR10_CCL_none","0.7804","0.7959","finished","2024-05-03T19:08:42.000Z","2024-05-03T19:08:42.000Z","2024-05-03T18:25:59.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.2","CCL","0.7","0.000001","1","0","0","0","0.05","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.61331046667099","0.6694271938323975"
"CIFAR10_CCL_none","0.7804","0.7908","finished","2024-05-04T04:01:05.000Z","2024-05-04T04:01:05.000Z","2024-05-04T03:28:39.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.5","0.000001","1","0","0","0","0","1.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6229843089103698","0.6782213520050049"
"CIFAR10_CCL_none","0.7804","0.7892","finished","2024-05-04T16:35:30.000Z","2024-05-04T16:35:30.000Z","2024-05-04T15:48:41.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1.5","CCL","0.5","0.000001","2","1","0","0","1","1.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6326909156799316","0.6610388767242432"
"CIFAR10_CCL_none","0.7802","0.7945","finished","2024-05-03T16:05:19.000Z","2024-05-03T16:05:19.000Z","2024-05-03T14:57:31.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","1","1","0","0","0","1.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6287463798999786","0.694270287322998"
"CIFAR10_CCL_none","0.7802","0.8026","finished","2024-05-03T19:24:10.000Z","2024-05-03T19:24:10.000Z","2024-05-03T18:49:10.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1.5","CCL","0.8","0.000001","2","1","0","0","1","1.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6021226108551025","0.6601543567657471"
"CIFAR10_CCL_none","0.7802","0.8007","finished","2024-05-03T07:36:45.000Z","2024-05-03T07:36:45.000Z","2024-05-03T07:04:49.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","2","0","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.5958151802062989","0.660108369922638"
"CIFAR10_CCL_none","0.7802","0.7927","finished","2024-05-03T15:40:20.000Z","2024-05-03T15:40:20.000Z","2024-05-03T15:08:27.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1","CCL","0.8","0.000001","1","1","0","0","1","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6247990659236908","0.6661339109420776"
"CIFAR10_CCL_none","0.7802","0.7944","finished","2024-05-04T03:51:48.000Z","2024-05-04T03:51:48.000Z","2024-05-04T03:05:04.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","2","1","0","0","0","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.620391057729721","0.6794633989334107"
"CIFAR10_CCL_none","0.7802","0.791","finished","2024-05-03T15:24:22.000Z","2024-05-03T15:24:22.000Z","2024-05-03T14:31:09.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1","CCL","0.7","0.000001","1","0","0","0","0.1","1","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6350739155292511","0.6696647110939026"
"CIFAR10_CCL_none","0.78","0.7975","finished","2024-05-04T08:02:09.000Z","2024-05-04T08:02:09.000Z","2024-05-04T02:15:14.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.08","1.2","CCL","0.7","0.000001","4","1","0","0","0.08","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.612434110736847","0.668074116897583"
"CIFAR10_CCL_none","0.78","0.7945","finished","2024-05-03T14:18:09.000Z","2024-05-03T14:18:09.000Z","2024-05-03T13:25:43.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","2","1","0","0","0","1.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6143023729801178","0.6677796316623688"
"CIFAR10_CCL_none","0.78","0.7947","finished","2024-05-03T17:44:56.000Z","2024-05-03T17:44:56.000Z","2024-05-03T16:50:05.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","0.5","CCL","0.2","0.000001","2","0","0","0","1","0.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6085165098667145","0.6529334280967712"
"CIFAR10_CCL_none","0.78","0.7961","finished","2024-05-03T19:53:36.000Z","2024-05-03T19:53:36.000Z","2024-05-03T19:08:51.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.2","CCL","0.9","0.000001","1","0","0","0","0.05","1.2","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6111103528022767","0.6706191427707672"
"CIFAR10_CCL_none","0.7798","0.798","finished","2024-05-03T14:15:31.000Z","2024-05-03T14:15:31.000Z","2024-05-03T13:24:14.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.08","1","CCL","0.9","0.000001","2","1","0","0","0.08","1","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6095232652664184","0.6703842189788818"
"CIFAR10_CCL_none","0.7798","0.7934","finished","2024-05-03T11:36:32.000Z","2024-05-03T11:36:32.000Z","2024-05-03T10:59:45.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.5","0.000001","2","0","0","0","0","0.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6176639491081238","0.6555687875747681"
"CIFAR10_CCL_none","0.7798","0.7894","finished","2024-05-03T09:15:33.000Z","2024-05-03T09:15:33.000Z","2024-05-03T08:42:31.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","1","1","0","0","0","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6296945760726929","0.6607655414581299"
"CIFAR10_CCL_none","0.7798","0.7954","finished","2024-05-03T10:25:00.000Z","2024-05-03T10:25:00.000Z","2024-05-03T09:48:12.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1.2","CCL","0.2","0.000001","1","1","0","0.2","1","1.2","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6360137358665466","0.6775095397949219"
"CIFAR10_CCL_none","0.7796","0.7943","finished","2024-05-03T11:28:29.000Z","2024-05-03T11:28:29.000Z","2024-05-03T10:53:22.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.5","0.000001","2","1","0","0","0","1.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6092102360725403","0.6673621616363525"
"CIFAR10_CCL_none","0.7796","0.795","finished","2024-05-03T18:25:48.000Z","2024-05-03T18:25:48.000Z","2024-05-03T17:41:06.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1","CCL","0.9","0.000001","1","0","0","0","0.05","1","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6178458503723144","0.6683939882278442"
"CIFAR10_CCL_none","0.7796","0.795","finished","2024-05-05T08:19:00.000Z","2024-05-05T08:19:00.000Z","2024-05-05T07:32:52.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1.2","CCL","0.7","0.000001","1","3","0","0","0.3","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6195157802581787","0.6705794677734375"
"CIFAR10_CCL_none","0.7796","0.796","finished","2024-05-03T13:50:08.000Z","2024-05-03T13:50:08.000Z","2024-05-03T12:42:26.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","1","1","0","0","0","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6206402986526489","0.6865336488485336"
"CIFAR10_CCL_none","0.7796","0.7918","finished","2024-05-03T09:16:08.000Z","2024-05-03T09:16:08.000Z","2024-05-03T08:45:09.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","2","1","0","0","0","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.620485000038147","0.672933611869812"
"CIFAR10_CCL_none","0.7796","0.7922","finished","2024-05-03T07:23:28.000Z","2024-05-03T07:23:28.000Z","2024-05-03T06:48:34.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","2","1","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6138496551513671","0.6764939947128296"
"CIFAR10_CCL_none","0.7796","0.7881","finished","2024-05-03T08:16:01.000Z","2024-05-03T08:16:01.000Z","2024-05-03T07:22:57.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","1","0","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6245675048828125","0.670593972492218"
"CIFAR10_CCL_none","0.7794","0.7982","finished","2024-05-03T18:48:26.000Z","2024-05-03T18:48:26.000Z","2024-05-03T17:55:55.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","0.5","CCL","0.5","0.000001","2","1","0","0","1","0.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6065553040504456","0.688815594625473"
"CIFAR10_CCL_none","0.7794","0.8049","finished","2024-05-03T11:22:23.000Z","2024-05-03T11:22:23.000Z","2024-05-03T10:24:03.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","0.3","CCL","0.5","0.000001","1","0","0","0.2","0.3","0.3","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.5872197193145752","0.654641374206543"
"CIFAR10_CCL_none","0.7794","0.791","finished","2024-05-03T17:07:53.000Z","2024-05-03T17:07:53.000Z","2024-05-03T16:29:42.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.8","0.000001","2","0","0","0","0","1.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.646639192867279","0.6900263169288635"
"CIFAR10_CCL_none","0.7794","0.7922","finished","2024-05-03T09:09:07.000Z","2024-05-03T09:09:07.000Z","2024-05-03T08:34:18.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","2","1","0","0","0","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6179111690521241","0.6692728405952454"
"CIFAR10_CCL_none","0.7794","0.79","finished","2024-05-04T04:33:30.000Z","2024-05-04T04:33:30.000Z","2024-05-04T04:01:17.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.8","0.000001","1","0","0","0","0","1.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6228865580558777","0.6472201406478881"
"CIFAR10_CCL_none","0.7794","0.795","finished","2024-05-03T12:20:20.000Z","2024-05-03T12:20:20.000Z","2024-05-03T11:23:59.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","1","1","0","0","0","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6211107679367065","0.6700843152999878"
"CIFAR10_CCL_none","0.7794","0.7916","finished","2024-05-04T00:40:05.000Z","2024-05-04T00:40:05.000Z","2024-05-03T23:49:58.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.5","0.000001","2","0","0","0","0","0.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6284180705547333","0.6949231243133545"
"CIFAR10_CCL_none","0.7794","0.7956","finished","2024-05-03T22:58:56.000Z","2024-05-03T22:58:56.000Z","2024-05-03T22:07:03.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.5","CCL","0.9","0.000001","2","1","0","0","0.05","1.5","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6206694566726685","0.661945583820343"
"CIFAR10_CCL_none","0.7794","0.791","finished","2024-05-04T06:49:00.000Z","2024-05-04T06:49:00.000Z","2024-05-04T06:15:08.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","0.5","CCL","0.8","0.000001","1","0","0","0","1","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6276351113319397","0.6537777145862579"
"CIFAR10_CCL_none","0.7794","0.7896","finished","2024-05-03T06:59:59.000Z","2024-05-03T06:59:59.000Z","2024-05-03T06:25:41.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","1","1","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6346913378715515","0.6801539182662963"
"CIFAR10_CCL_none","0.7794","0.7919","finished","2024-05-05T05:15:11.000Z","2024-05-05T05:15:11.000Z","2024-05-05T04:42:33.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1","CCL","0.7","0.000001","1","1","0","0","0.3","1","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.621188673877716","0.6909522386550904"
"CIFAR10_CCL_none","0.7794","0.799","finished","2024-05-03T17:27:29.000Z","2024-05-03T17:27:29.000Z","2024-05-03T16:49:10.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.8","0.000001","2","1","0","0","0","1.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6166106101036072","0.7192985695838928"
"CIFAR10_CCL_none","0.7792","0.7924","finished","2024-05-03T22:00:07.000Z","2024-05-03T22:00:07.000Z","2024-05-03T21:24:59.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","3","1","CCL","0.5","0.000001","1","1","0","0","3","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6242062449455261","0.6730463623523713"
"CIFAR10_CCL_none","0.7792","0.7932","finished","2024-05-03T14:10:45.000Z","2024-05-03T14:10:45.000Z","2024-05-03T13:17:07.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.2","0.000001","1","0","0","0","0","1.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6238688536167145","0.6589497391700745"
"CIFAR10_CCL_none","0.7792","0.7892","finished","2024-05-03T11:48:55.000Z","2024-05-03T11:48:55.000Z","2024-05-03T10:56:07.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.8","0.000001","1","0","0","0","0","1","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6291856340408325","0.6639553656101227"
"CIFAR10_CCL_none","0.779","0.7962","finished","2024-05-03T17:53:17.000Z","2024-05-03T17:53:17.000Z","2024-05-03T17:00:15.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.08","1.5","CCL","0.9","0.000001","1","1","0","0","0.08","1.5","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6133871597290039","0.6760095541954041"
"CIFAR10_CCL_none","0.779","0.7941","finished","2024-05-03T17:52:12.000Z","2024-05-03T17:52:12.000Z","2024-05-03T17:16:50.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1.5","CCL","0.8","0.000001","1","1","0","0","1","1.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6238564091682434","0.6965316201210022"
"CIFAR10_CCL_none","0.779","0.795","finished","2024-05-03T20:39:49.000Z","2024-05-03T20:39:49.000Z","2024-05-03T19:53:44.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.5","CCL","0.7","0.000001","1","0","0","0","0.05","1.5","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6200718539714813","0.6869521782875061"
"CIFAR10_CCL_none","0.779","0.7937","finished","2024-05-05T06:46:13.000Z","2024-05-05T06:46:13.000Z","2024-05-05T06:00:23.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1","CCL","0.7","0.000001","1","2","0","0","0.3","1","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6222130615711212","0.6686420415878296"
"CIFAR10_CCL_none","0.7788","0.7917","finished","2024-05-03T15:19:30.000Z","2024-05-03T15:19:30.000Z","2024-05-03T14:31:12.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1","CCL","0.7","0.000001","2","0","0","0","0.1","1","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6318523986816407","0.6672605889320373"
"CIFAR10_CCL_none","0.7788","0.7863","finished","2024-05-03T06:29:26.000Z","2024-05-03T06:29:26.000Z","2024-05-03T05:36:16.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","1","0","0","0","0","0.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6498202708244324","0.6928352138519287"
"CIFAR10_CCL_none","0.7788","0.792","finished","2024-05-03T07:14:33.000Z","2024-05-03T07:14:33.000Z","2024-05-03T06:21:43.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","2","1","0","0","0","0.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.626368199300766","0.6632669647693634"
"CIFAR10_CCL_none","0.7786","0.7958","finished","2024-05-03T06:09:05.000Z","2024-05-03T06:09:05.000Z","2024-05-03T05:37:49.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.2","0.000001","2","1","0","0","0","0.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6096081079483032","0.675018109035492"
"CIFAR10_CCL_none","0.7786","0.793","finished","2024-05-05T09:50:29.000Z","2024-05-05T09:50:29.000Z","2024-05-05T09:04:44.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1.5","CCL","0.7","0.000001","1","2","0","0","0.3","1.5","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6171723321914673","0.6911100492477417"
"CIFAR10_CCL_none","0.7786","0.7956","finished","2024-05-03T08:13:54.000Z","2024-05-03T08:13:54.000Z","2024-05-03T07:43:02.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.2","0.000001","2","1","0","0","0","1","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6112075545310974","0.6842101412773133"
"CIFAR10_CCL_none","0.7786","0.789","finished","2024-05-03T23:23:03.000Z","2024-05-03T23:23:03.000Z","2024-05-03T22:27:37.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","3","1","CCL","0.2","0.000001","1","0","0","0","3","1","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6230078639507294","0.6567426541566849"
"CIFAR10_CCL_none","0.7784","0.792","finished","2024-05-03T18:37:24.000Z","2024-05-03T18:37:24.000Z","2024-05-03T17:45:04.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","0.5","CCL","0.5","0.000001","2","0","0","0","1","0.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6214531051158905","0.6765162501335144"
"CIFAR10_CCL_none","0.7784","0.7933","finished","2024-05-04T01:31:07.000Z","2024-05-04T01:31:07.000Z","2024-05-04T00:43:39.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","2","1","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.625511049938202","0.6576968454360962"
"CIFAR10_CCL_none","0.7784","0.7945","finished","2024-05-05T03:35:44.000Z","2024-05-05T03:35:44.000Z","2024-05-05T03:03:23.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1.2","CCL","0.9","0.000001","1","1","0","0","0.1","1.2","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6251350846290589","0.6767286483764648"
"CIFAR10_CCL_none","0.7784","0.798","finished","2024-05-03T16:49:55.000Z","2024-05-03T16:49:55.000Z","2024-05-03T15:58:11.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.08","1.5","CCL","0.7","0.000001","2","0","0","0","0.08","1.5","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6250245278358459","0.6428041450500488"
"CIFAR10_CCL_none","0.7784","0.8025","finished","2024-05-03T13:32:41.000Z","2024-05-03T13:32:41.000Z","2024-05-03T12:45:33.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1.5","CCL","0.2","0.000001","1","1","0","0.2","0.3","1.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6091260934352875","0.6611608096599579"
"CIFAR10_CCL_none","0.7784","0.7922","finished","2024-05-05T07:32:45.000Z","2024-05-05T07:32:45.000Z","2024-05-05T06:46:42.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1","CCL","0.9","0.000001","1","3","0","0","0.3","1","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6335288411140442","0.6907899817466736"
"CIFAR10_CCL_none","0.7782","0.7921","finished","2024-05-04T00:17:28.000Z","2024-05-04T00:17:28.000Z","2024-05-03T23:45:36.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","0.5","CCL","0.8","0.000001","1","0","0","0","0","0.5","0.8","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6299403391838073","0.663204955971241"
"CIFAR10_CCL_none","0.7782","0.7933","finished","2024-05-03T22:54:02.000Z","2024-05-03T22:54:02.000Z","2024-05-03T22:05:00.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.5","CCL","0.9","0.000001","2","0","0","0","0.05","1.5","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6103907088279724","0.6731555250167847"
"CIFAR10_CCL_none","0.7782","0.7887","finished","2024-05-03T14:00:34.000Z","2024-05-03T14:00:34.000Z","2024-05-03T13:23:57.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","2","0","0","0","0","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6169107810020447","0.6690349600791932"
"CIFAR10_CCL_none","0.778","0.795","finished","2024-05-05T03:39:51.000Z","2024-05-05T03:39:51.000Z","2024-05-05T02:52:55.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1.2","CCL","0.7","0.000001","1","2","0","0","0.1","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6131720533847809","0.6720036774873733"
"CIFAR10_CCL_none","0.778","0.8007","finished","2024-05-03T12:35:56.000Z","2024-05-03T12:35:56.000Z","2024-05-03T11:51:59.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","1.5","CCL","0.2","0.000001","1","0","0","0.2","0.3","1.5","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6077079772949219","0.6725519034385681"
"CIFAR10_CCL_none","0.778","0.7944","finished","2024-05-03T14:28:42.000Z","2024-05-03T14:28:42.000Z","2024-05-03T13:35:52.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1.5","CCL","0.5","0.000001","1","0","0","0","0","1.5","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6127275710105896","0.6667975050926208"
"CIFAR10_CCL_none","0.778","0.7989","finished","2024-05-05T06:00:14.000Z","2024-05-05T06:00:14.000Z","2024-05-05T05:13:21.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1.5","CCL","0.9","0.000001","1","2","0","0","0.1","1.5","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6190478308677674","0.6711847402572632"
"CIFAR10_CCL_none","0.778","0.7902","finished","2024-05-03T10:55:58.000Z","2024-05-03T10:55:58.000Z","2024-05-03T10:03:12.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","1","0","0","0","0","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.626496952533722","0.691645840883255"
"CIFAR10_CCL_none","0.778","0.7951","finished","2024-05-03T21:23:36.000Z","2024-05-03T21:23:36.000Z","2024-05-03T20:30:04.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1.2","CCL","0.9","0.000001","1","1","0","0","0.05","1.2","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6102291899681092","0.6637261142253875"
"CIFAR10_CCL_none","0.778","0.7998","finished","2024-05-03T10:23:53.000Z","2024-05-03T10:23:53.000Z","2024-05-03T09:25:00.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.3","0.3","CCL","0.2","0.000001","1","0","0","0.2","0.3","0.3","0.2","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6316402264595031","0.6979847749710083"
"CIFAR10_CCL_none","0.7778","0.7922","finished","2024-05-04T04:01:32.000Z","2024-05-04T04:01:32.000Z","2024-05-04T03:11:21.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0","1","CCL","0.5","0.000001","2","0","0","0","0","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6310855710983276","0.678436012172699"
"CIFAR10_CCL_none","0.7778","0.7946","finished","2024-05-03T16:23:28.000Z","2024-05-03T16:23:28.000Z","2024-05-03T15:25:38.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1","CCL","0.9","0.000001","4","0","0","0","0.1","1","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6137113569259643","0.6554196528434754"
"CIFAR10_CCL_none","0.7778","0.7949","finished","2024-05-03T20:14:09.000Z","2024-05-03T20:14:09.000Z","2024-05-03T19:16:30.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1.5","CCL","0.9","0.000001","4","0","0","0","0.1","1.5","0.9","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6236054824829101","0.6660903480529785"
"CIFAR10_CCL_none","0.7776","0.7888","finished","2024-05-05T03:03:14.000Z","2024-05-05T03:03:14.000Z","2024-05-05T02:30:39.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.1","1.2","CCL","0.7","0.000001","1","1","0","0","0.1","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.632646176815033","0.667398162651062"
"CIFAR10_CCL_none","0.7776","0.7921","finished","2024-05-04T06:15:03.000Z","2024-05-04T06:15:03.000Z","2024-05-04T01:14:51.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.08","1.2","CCL","0.7","0.000001","4","0","0","0","0.08","1.2","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6220162162780761","0.6737118178367615"
"CIFAR10_CCL_none","0.7776","0.7889","finished","2024-05-03T18:44:45.000Z","2024-05-03T18:44:45.000Z","2024-05-03T17:53:30.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","0.05","1","CCL","0.7","0.000001","1","1","0","0","0.05","1","0.7","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6303469682693481","0.6801239063262939"
"CIFAR10_CCL_none","0.7776","0.7893","finished","2024-05-03T15:08:18.000Z","2024-05-03T15:08:18.000Z","2024-05-03T14:36:00.000Z","1","elu","elu","cnn_pool","1","CIFAR10","100","0","1","1","CCL","0.5","0.000001","1","1","0","0","1","1","0.5","0.000001","./yaml/cnn/cifar10_ccl.yaml","0.6286784319877624","0.6642031198501587"
