"Name","val_acc","test_acc","State","Updated","End Time","Created","GradC","act_B","act_F","architecture","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_C","seed","bw_bn","filter_target","grad_clip_B","lr_B","mmt_B","wd_B","yaml","test_loss","val_loss"
"CIFAR10_BP_none","0.8748","0.8353","finished","2024-05-03T11:28:39.000Z","2024-05-03T11:28:39.000Z","2024-05-03T10:56:15.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.9","0.00001","0.5","1","0","0","1","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4994982434272766","0.6492352533340454"
"CIFAR10_BP_none","0.8746","0.8554","finished","2024-05-03T13:49:44.000Z","2024-05-03T13:49:44.000Z","2024-05-03T13:14:45.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","0.5","1","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4608031128406525","0.5110697402795776"
"CIFAR10_BP_none","0.8746","0.8777","finished","2024-05-03T15:34:19.000Z","2024-05-03T15:34:19.000Z","2024-05-03T14:59:04.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","1","0","0","3","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6042915937900544","0.6343125330924988"
"CIFAR10_BP_none","0.8744","0.8401","finished","2024-05-03T12:44:53.000Z","2024-05-03T12:44:53.000Z","2024-05-03T12:04:06.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.05","BP","0.9","0.00001","0.5","1","0","0","1","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.543803324842453","0.7957991260528564"
"CIFAR10_BP_none","0.8744","0.8551","finished","2024-05-03T10:30:43.000Z","2024-05-03T10:30:43.000Z","2024-05-03T09:55:20.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.9","0.00001","0.5","0","0","0","1","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.507334520983696","0.6097877640664577"
"CIFAR10_BP_none","0.8742","0.8589","finished","2024-05-05T07:44:28.000Z","2024-05-05T07:44:28.000Z","2024-05-05T07:06:00.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.9","0.00001","0.5","3","0","0","1","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4977873208045959","0.6282044904708862"
"CIFAR10_BP_none","0.8742","0.8478","finished","2024-05-05T08:49:29.000Z","2024-05-05T08:49:29.000Z","2024-05-05T08:17:50.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","4","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4986010509490967","0.5869906498908997"
"CIFAR10_BP_none","0.8742","0.8562","finished","2024-05-03T12:47:17.000Z","2024-05-03T12:47:17.000Z","2024-05-03T12:14:09.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","0","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4806265804767609","0.6001084333419799"
"CIFAR10_BP_none","0.874","0.8687","finished","2024-05-03T07:49:50.000Z","2024-05-03T07:49:50.000Z","2024-05-03T07:06:02.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.03","BP","0.9","0.00001","0.5","1","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5524471006631851","0.5416166706085205"
"CIFAR10_BP_none","0.874","0.8539","finished","2024-05-05T10:26:25.000Z","2024-05-05T10:26:25.000Z","2024-05-05T09:53:54.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","0.5","4","0","0","3","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.47453110694885253","0.5709534996032715"
"CIFAR10_BP_none","0.8738","0.8821","finished","2024-05-03T05:28:13.000Z","2024-05-03T05:28:13.000Z","2024-05-03T04:53:22.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4183448871850967","0.448876198387146"
"CIFAR10_BP_none","0.8738","0.8619","finished","2024-05-05T02:34:21.000Z","2024-05-05T02:34:21.000Z","2024-05-05T01:58:37.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","0.5","2","0","0","0","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4822330189704895","0.6291701612472534"
"CIFAR10_BP_none","0.8738","0.8594","finished","2024-05-03T07:51:44.000Z","2024-05-03T07:51:44.000Z","2024-05-03T07:16:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","0.5","1","0","0","0","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.48166904702186586","0.573534477519989"
"CIFAR10_BP_none","0.8736","0.8784","finished","2024-05-05T02:00:15.000Z","2024-05-05T02:00:15.000Z","2024-05-05T01:23:12.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","3","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4452635052204132","0.4674476900100708"
"CIFAR10_BP_none","0.8736","0.8567","finished","2024-05-05T10:01:58.000Z","2024-05-05T10:01:58.000Z","2024-05-05T09:24:45.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","2","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4717769971847534","0.6079830313615967"
"CIFAR10_BP_none","0.8734","0.8577","finished","2024-05-03T07:03:38.000Z","2024-05-03T07:03:38.000Z","2024-05-03T06:31:16.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","1","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.547174583530426","0.605856987285614"
"CIFAR10_BP_none","0.8734","0.8562","finished","2024-05-03T12:54:11.000Z","2024-05-03T12:54:11.000Z","2024-05-03T12:19:16.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","1","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5323413943767548","0.6249683758795261"
"CIFAR10_BP_none","0.8734","0.8766","finished","2024-05-03T09:20:25.000Z","2024-05-03T09:20:25.000Z","2024-05-03T08:45:48.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","0","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.44042261300086977","0.4605754499197006"
"CIFAR10_BP_none","0.8732","0.8566","finished","2024-05-03T18:52:30.000Z","2024-05-03T18:52:30.000Z","2024-05-03T18:00:22.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","0.5","0","0","0","3","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4667394292354584","0.5418400957107544"
"CIFAR10_BP_none","0.8732","0.8802","finished","2024-05-03T19:45:20.000Z","2024-05-03T19:45:20.000Z","2024-05-03T18:52:41.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","0","0","0","3","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6586580743789673","0.698038008505106"
"CIFAR10_BP_none","0.8732","0.8568","finished","2024-05-03T08:33:42.000Z","2024-05-03T08:33:42.000Z","2024-05-03T07:50:39.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","0.5","0","0","0","0","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4932807732582093","0.522076133030653"
"CIFAR10_BP_none","0.8732","0.8757","finished","2024-05-03T15:11:52.000Z","2024-05-03T15:11:52.000Z","2024-05-03T14:37:45.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","1","0","0","3","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5397508504495024","0.6117823274850845"
"CIFAR10_BP_none","0.8732","0.8761","finished","2024-05-05T04:00:46.000Z","2024-05-05T04:00:46.000Z","2024-05-05T03:29:18.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","0.5","4","0","0","0","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5404048149824142","0.5681867151498795"
"CIFAR10_BP_none","0.8732","0.8513","finished","2024-05-03T12:34:17.000Z","2024-05-03T12:34:17.000Z","2024-05-03T12:01:25.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","1","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4621994143009186","0.5388573460578918"
"CIFAR10_BP_none","0.873","0.8852","finished","2024-05-03T13:54:12.000Z","2024-05-03T13:54:12.000Z","2024-05-03T13:20:50.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.9","0.00001","0.5","0","0","0","3","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6182309752941132","0.6834908811569214"
"CIFAR10_BP_none","0.873","0.8849","finished","2024-05-03T15:00:57.000Z","2024-05-03T15:00:57.000Z","2024-05-03T14:27:35.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.9","0.00001","0.5","0","0","0","3","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5634374577045441","0.5672051766872406"
"CIFAR10_BP_none","0.8728","0.8412","finished","2024-05-03T18:08:00.000Z","2024-05-03T18:08:00.000Z","2024-05-03T17:19:10.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.05","BP","0.5","0.00001","0.5","1","0","0","3","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.527729726934433","0.7636337187290192"
"CIFAR10_BP_none","0.8726","0.8543","finished","2024-05-03T06:22:33.000Z","2024-05-03T06:22:33.000Z","2024-05-03T05:38:49.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","0.5","0","0","0","0","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.48069131669998166","0.554745935535431"
"CIFAR10_BP_none","0.8726","0.8773","finished","2024-05-03T05:38:32.000Z","2024-05-03T05:38:32.000Z","2024-05-03T04:54:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","0","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4154240976572037","0.41943265209198"
"CIFAR10_BP_none","0.8724","0.8822","finished","2024-05-05T10:52:18.000Z","2024-05-05T10:52:18.000Z","2024-05-05T10:15:47.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","0.5","3","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.48199983081817627","0.5334708579897881"
"CIFAR10_BP_none","0.8724","0.8771","finished","2024-05-05T07:13:14.000Z","2024-05-05T07:13:14.000Z","2024-05-05T06:41:25.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","0.5","4","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4440745710372925","0.470391978931427"
"CIFAR10_BP_none","0.8718","0.8539","finished","2024-05-03T14:58:55.000Z","2024-05-03T14:58:55.000Z","2024-05-03T14:24:28.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.05","BP","0.5","0.00001","0.5","1","0","0","3","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.47507643699646","0.6004220581054688"
"CIFAR10_BP_none","0.8716","0.8669","finished","2024-05-03T09:38:43.000Z","2024-05-03T09:38:43.000Z","2024-05-03T09:02:51.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","1","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4527221427202225","0.4852076127767563"
"CIFAR10_BP_none","0.8716","0.8823","finished","2024-05-03T11:26:25.000Z","2024-05-03T11:26:25.000Z","2024-05-03T10:50:44.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","0.5","1","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.43490222351551056","0.4887976400852203"
"CIFAR10_BP_none","0.8712","0.8465","finished","2024-05-05T10:15:39.000Z","2024-05-05T10:15:39.000Z","2024-05-05T09:38:37.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.9","0.00001","0.5","3","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4751070950984954","0.616270027340576"
"CIFAR10_BP_none","0.871","0.8775","finished","2024-05-05T01:58:28.000Z","2024-05-05T01:58:28.000Z","2024-05-05T01:22:38.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","2","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4447614249706268","0.4624978258609771"
"CIFAR10_BP_none","0.8708","0.8854","finished","2024-05-03T14:03:15.000Z","2024-05-03T14:03:15.000Z","2024-05-03T13:28:56.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.9","0.00001","0.5","1","0","0","3","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6065045319736004","0.6564613527536393"
"CIFAR10_BP_none","0.8708","0.8765","finished","2024-05-03T17:06:25.000Z","2024-05-03T17:06:25.000Z","2024-05-03T16:15:13.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","0.5","0","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4617790949821472","0.5068259066343308"
"CIFAR10_BP_none","0.8706","0.8524","finished","2024-05-03T10:50:36.000Z","2024-05-03T10:50:36.000Z","2024-05-03T10:14:49.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.9","0.00001","0.5","1","0","0","1","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4854091628551483","0.6359456531524659"
"CIFAR10_BP_none","0.8704","0.8768","finished","2024-05-05T01:54:29.000Z","2024-05-05T01:54:29.000Z","2024-05-05T01:23:10.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","4","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4423901795864105","0.475981214427948"
"CIFAR10_BP_none","0.8698","0.8776","finished","2024-05-03T13:06:58.000Z","2024-05-03T13:06:58.000Z","2024-05-03T12:34:25.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.03","BP","0.5","0.00001","0.5","1","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4470097885131836","0.48483102951049806"
"CIFAR10_BP_none","0.8698","0.8742","finished","2024-05-05T07:05:52.000Z","2024-05-05T07:05:52.000Z","2024-05-05T06:25:54.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","3","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.39637247085571287","0.4278081802368164"
"CIFAR10_BP_none","0.8698","0.8819","finished","2024-05-05T06:16:09.000Z","2024-05-05T06:16:09.000Z","2024-05-05T05:37:46.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","2","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4420393270611763","0.46672260522842407"
"CIFAR10_BP_none","0.8698","0.8795","finished","2024-05-03T06:32:58.000Z","2024-05-03T06:32:58.000Z","2024-05-03T06:00:35.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","0.5","0","0","0","0","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5251275557994842","0.532045228433609"
"CIFAR10_BP_none","0.8696","0.8781","finished","2024-05-03T10:00:25.000Z","2024-05-03T10:00:25.000Z","2024-05-03T09:25:26.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","1","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.42927752017378806","0.4440978160828352"
"CIFAR10_BP_none","0.8694","0.8598","finished","2024-05-03T06:40:00.000Z","2024-05-03T06:40:00.000Z","2024-05-03T06:04:51.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","0.5","1","0","0","0","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.46025955317020417","0.5460289979934693"
"CIFAR10_BP_none","0.8692","0.8657","finished","2024-05-03T08:35:53.000Z","2024-05-03T08:35:53.000Z","2024-05-03T07:59:22.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.05","BP","0.9","0.00001","0.5","1","0","0","0","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5398574511528015","0.7552245797157288"
"CIFAR10_BP_none","0.869","0.878","finished","2024-05-03T06:01:50.000Z","2024-05-03T06:01:50.000Z","2024-05-03T05:27:54.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","0.5","1","0","0","0","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5937858232975006","0.6915477975428105"
"CIFAR10_BP_none","0.869","0.8739","finished","2024-05-03T05:26:32.000Z","2024-05-03T05:26:32.000Z","2024-05-03T04:54:58.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","0","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4445688768863678","0.45382399151325226"
"CIFAR10_BP_none","0.8688","0.8533","finished","2024-05-03T06:04:12.000Z","2024-05-03T06:04:12.000Z","2024-05-03T05:28:50.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.9","0.00001","0.5","1","0","0","0","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4988120480060577","0.603354733467102"
"CIFAR10_BP_none","0.8688","0.8753","finished","2024-05-03T10:56:07.000Z","2024-05-03T10:56:07.000Z","2024-05-03T10:23:11.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","0.5","1","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41309004497528073","0.4534757122993469"
"CIFAR10_BP_none","0.8686","0.8757","finished","2024-05-03T11:02:23.000Z","2024-05-03T11:02:23.000Z","2024-05-03T10:11:01.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","0","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41931200242042543","0.44388761507719754"
"CIFAR10_BP_none","0.8686","0.8688","finished","2024-05-05T08:10:10.000Z","2024-05-05T08:10:10.000Z","2024-05-05T07:33:05.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","0.5","2","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4529014343976974","0.47821362771987913"
"CIFAR10_BP_none","0.8686","0.8728","finished","2024-05-03T12:38:34.000Z","2024-05-03T12:38:34.000Z","2024-05-03T12:02:33.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","1","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41233417711257936","0.4612576625823975"
"CIFAR10_BP_none","0.8682","0.8341","finished","2024-05-03T16:10:42.000Z","2024-05-03T16:10:42.000Z","2024-05-03T15:30:05.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.05","BP","0.5","0.00001","0.5","1","0","0","3","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5032504273176194","0.7119769113901071"
"CIFAR10_BP_none","0.8678","0.8738","finished","2024-05-03T05:26:21.000Z","2024-05-03T05:26:21.000Z","2024-05-03T04:53:44.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41526491560935974","0.427302416229248"
"CIFAR10_BP_none","0.8678","0.8732","finished","2024-05-03T05:27:39.000Z","2024-05-03T05:27:39.000Z","2024-05-03T04:54:06.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.47971030997633934","0.5320910941362381"
"CIFAR10_BP_none","0.8676","0.8697","finished","2024-05-03T07:06:38.000Z","2024-05-03T07:06:38.000Z","2024-05-03T06:22:46.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.5","0.00001","0.5","0","0","0","0","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4646588174819946","0.4808746321201324"
"CIFAR10_BP_none","0.8676","0.8349","finished","2024-05-03T07:05:53.000Z","2024-05-03T07:05:53.000Z","2024-05-03T06:22:00.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.03","BP","0.5","0.00001","0.5","1","0","0","0","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5283460782051086","0.6846364685773849"
"CIFAR10_BP_none","0.8674","0.8447","finished","2024-05-03T06:08:00.000Z","2024-05-03T06:08:00.000Z","2024-05-03T05:31:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.01","BP","0.9","0.00001","0.5","1","0","0","0","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5138615330219268","0.7359601106891409"
"CIFAR10_BP_none","0.8668","0.8712","finished","2024-05-05T05:37:01.000Z","2024-05-05T05:37:01.000Z","2024-05-05T05:04:42.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","4","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4294669323682785","0.500826241016388"
"CIFAR10_BP_none","0.8668","0.8728","finished","2024-05-03T13:37:59.000Z","2024-05-03T13:37:59.000Z","2024-05-03T12:47:01.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.05","BP","0.5","0.00001","0.5","0","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4302997694969178","0.4603634728908539"
"CIFAR10_BP_none","0.8666","0.8726","finished","2024-05-03T12:14:00.000Z","2024-05-03T12:14:00.000Z","2024-05-03T11:40:52.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","0","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4221096473693848","0.4315336439371109"
"CIFAR10_BP_none","0.8656","0.8799","finished","2024-05-03T09:18:09.000Z","2024-05-03T09:18:09.000Z","2024-05-03T08:33:59.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.05","BP","0.9","0.00001","0.5","0","0","0","0","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6391571818351746","0.7221279411315918"
"CIFAR10_BP_none","0.865","0.8659","finished","2024-05-05T08:17:18.000Z","2024-05-05T08:17:18.000Z","2024-05-05T07:45:24.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","4","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.42751723718643186","0.45510482269227504"
"CIFAR10_BP_none","0.865","0.8555","finished","2024-05-03T07:38:14.000Z","2024-05-03T07:38:14.000Z","2024-05-03T07:05:57.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.05","BP","0.5","0.00001","0.5","0","0","0","0","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4824742145061493","0.6420297938483068"
"CIFAR10_BP_none","0.8642","0.8326","finished","2024-05-03T14:07:17.000Z","2024-05-03T14:07:17.000Z","2024-05-03T13:26:06.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.01","BP","0.9","0.00001","0.5","1","0","0","3","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.513344490480423","0.7657584613800049"
"CIFAR10_BP_none","0.8638","0.8608","finished","2024-05-03T12:19:08.000Z","2024-05-03T12:19:08.000Z","2024-05-03T11:44:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","1","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4276984896421432","0.5024330539703369"
"CIFAR10_BP_none","0.8632","0.8394","finished","2024-05-03T11:22:51.000Z","2024-05-03T11:22:51.000Z","2024-05-03T10:39:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.03","BP","0.9","0.00001","0.5","1","0","0","1","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.490842384147644","0.8460670696794986"
"CIFAR10_BP_none","0.8628","0.841","finished","2024-05-03T16:30:30.000Z","2024-05-03T16:30:30.000Z","2024-05-03T15:42:44.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.03","BP","0.5","0.00001","0.5","1","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5049395720958709","0.7657653273548757"
"CIFAR10_BP_none","0.8622","0.8707","finished","2024-05-05T09:24:37.000Z","2024-05-05T09:24:37.000Z","2024-05-05T08:47:29.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","2","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41716152324676514","0.4531147037982941"
"CIFAR10_BP_none","0.862","0.8728","finished","2024-05-05T06:54:54.000Z","2024-05-05T06:54:54.000Z","2024-05-05T06:16:18.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","2","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.404603788626194","0.42680236320495607"
"CIFAR10_BP_none","0.8618","0.8712","finished","2024-05-05T09:38:27.000Z","2024-05-05T09:38:27.000Z","2024-05-05T09:00:42.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","3","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4240204076766968","0.4417964593052864"
